vtd_geoid20,total_reg,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,p20200804_voted_all,p20200804_reg_all,p20200804_pct_voted_all,p20200804_voted_eur,p20200804_reg_eur,p20200804_pct_voted_eur,p20200804_voted_hisp,p20200804_reg_hisp,p20200804_pct_voted_hisp,p20200804_voted_aa,p20200804_reg_aa,p20200804_pct_voted_aa,p20200804_voted_esa,p20200804_reg_esa,p20200804_pct_voted_esa,p20200804_voted_oth,p20200804_reg_oth,p20200804_pct_voted_oth,p20200804_voted_unk,p20200804_reg_unk,p20200804_pct_voted_unk,r20200714_voted_all,r20200714_reg_all,r20200714_pct_voted_all,r20200714_voted_eur,r20200714_reg_eur,r20200714_pct_voted_eur,r20200714_voted_hisp,r20200714_reg_hisp,r20200714_pct_voted_hisp,r20200714_voted_aa,r20200714_reg_aa,r20200714_pct_voted_aa,r20200714_voted_esa,r20200714_reg_esa,r20200714_pct_voted_esa,r20200714_voted_oth,r20200714_reg_oth,r20200714_pct_voted_oth,r20200714_voted_unk,r20200714_reg_unk,r20200714_pct_voted_unk,s20200707_voted_all,s20200707_reg_all,s20200707_pct_voted_all,s20200707_voted_eur,s20200707_reg_eur,s20200707_pct_voted_eur,s20200707_voted_hisp,s20200707_reg_hisp,s20200707_pct_voted_hisp,s20200707_voted_aa,s20200707_reg_aa,s20200707_pct_voted_aa,s20200707_voted_esa,s20200707_reg_esa,s20200707_pct_voted_esa,s20200707_voted_oth,s20200707_reg_oth,s20200707_pct_voted_oth,s20200707_voted_unk,s20200707_reg_unk,s20200707_pct_voted_unk,r20200707_voted_all,r20200707_reg_all,r20200707_pct_voted_all,r20200707_voted_eur,r20200707_reg_eur,r20200707_pct_voted_eur,r20200707_voted_hisp,r20200707_reg_hisp,r20200707_pct_voted_hisp,r20200707_voted_aa,r20200707_reg_aa,r20200707_pct_voted_aa,r20200707_voted_esa,r20200707_reg_esa,r20200707_pct_voted_esa,r20200707_voted_oth,r20200707_reg_oth,r20200707_pct_voted_oth,r20200707_voted_unk,r20200707_reg_unk,r20200707_pct_voted_unk,r20200630_voted_all,r20200630_reg_all,r20200630_pct_voted_all,r20200630_voted_eur,r20200630_reg_eur,r20200630_pct_voted_eur,r20200630_voted_hisp,r20200630_reg_hisp,r20200630_pct_voted_hisp,r20200630_voted_aa,r20200630_reg_aa,r20200630_pct_voted_aa,r20200630_voted_esa,r20200630_reg_esa,r20200630_pct_voted_esa,r20200630_voted_oth,r20200630_reg_oth,r20200630_pct_voted_oth,r20200630_voted_unk,r20200630_reg_unk,r20200630_pct_voted_unk,s20200623_voted_all,s20200623_reg_all,s20200623_pct_voted_all,s20200623_voted_eur,s20200623_reg_eur,s20200623_pct_voted_eur,s20200623_voted_hisp,s20200623_reg_hisp,s20200623_pct_voted_hisp,s20200623_voted_aa,s20200623_reg_aa,s20200623_pct_voted_aa,s20200623_voted_esa,s20200623_reg_esa,s20200623_pct_voted_esa,s20200623_voted_oth,s20200623_reg_oth,s20200623_pct_voted_oth,s20200623_voted_unk,s20200623_reg_unk,s20200623_pct_voted_unk,pp20200310_voted_all,pp20200310_reg_all,pp20200310_pct_voted_all,pp20200310_voted_eur,pp20200310_reg_eur,pp20200310_pct_voted_eur,pp20200310_voted_hisp,pp20200310_reg_hisp,pp20200310_pct_voted_hisp,pp20200310_voted_aa,pp20200310_reg_aa,pp20200310_pct_voted_aa,pp20200310_voted_esa,pp20200310_reg_esa,pp20200310_pct_voted_esa,pp20200310_voted_oth,pp20200310_reg_oth,pp20200310_pct_voted_oth,pp20200310_voted_unk,pp20200310_reg_unk,pp20200310_pct_voted_unk,s20200204_voted_all,s20200204_reg_all,s20200204_pct_voted_all,s20200204_voted_eur,s20200204_reg_eur,s20200204_pct_voted_eur,s20200204_voted_hisp,s20200204_reg_hisp,s20200204_pct_voted_hisp,s20200204_voted_aa,s20200204_reg_aa,s20200204_pct_voted_aa,s20200204_voted_esa,s20200204_reg_esa,s20200204_pct_voted_esa,s20200204_voted_oth,s20200204_reg_oth,s20200204_pct_voted_oth,s20200204_voted_unk,s20200204_reg_unk,s20200204_pct_voted_unk,s20200121_voted_all,s20200121_reg_all,s20200121_pct_voted_all,s20200121_voted_eur,s20200121_reg_eur,s20200121_pct_voted_eur,s20200121_voted_hisp,s20200121_reg_hisp,s20200121_pct_voted_hisp,s20200121_voted_aa,s20200121_reg_aa,s20200121_pct_voted_aa,s20200121_voted_esa,s20200121_reg_esa,s20200121_pct_voted_esa,s20200121_voted_oth,s20200121_reg_oth,s20200121_pct_voted_oth,s20200121_voted_unk,s20200121_reg_unk,s20200121_pct_voted_unk
29095000463,644,355,643,0.55210000000000004,22,67,0.32839999999999997,3,9,0.33329999999999999,324,557,0.58169999999999999,0,2,0,2,2,1,4,6,0.66669999999999996,129,616,0.20940000000000003,6,64,0.093799999999999994,1,8,0.125,120,534,0.22469999999999998,0,2,0,1,2,0.5,1,6,0.16669999999999999,0,615,0,0,64,0,0,8,0,0,533,0,0,2,0,0,2,0,0,6,0,0,614,0,0,64,0,0,8,0,0,532,0,0,2,0,0,2,0,0,6,0,0,614,0,0,64,0,0,8,0,0,532,0,0,2,0,0,2,0,0,6,0,0,614,0,0,64,0,0,8,0,0,532,0,0,2,0,0,2,0,0,6,0,0,613,0,0,64,0,0,8,0,0,531,0,0,2,0,0,2,0,0,6,0,147,610,0.24100000000000002,7,62,0.1129,2,8,0.25,136,530,0.25660000000000005,0,2,0,0,2,0,2,6,0.33329999999999999,0,607,0,0,61,0,0,8,0,0,528,0,0,2,0,0,2,0,0,6,0,0,606,0,0,61,0,0,8,0,0,527,0,0,2,0,0,2,0,0,6,0
29095000607,2578,2029,2564,0.79129999999999989,1749,2191,0.79830000000000001,93,131,0.70989999999999998,5,5,1,18,24,0.75,23,28,0.82140000000000002,141,185,0.76219999999999999,624,2472,0.25240000000000001,556,2120,0.26230000000000003,23,125,0.184,1,5,0.20000000000000001,8,23,0.3478,6,27,0.22220000000000001,30,172,0.17440000000000003,0,2464,0,0,2115,0,0,123,0,0,5,0,0,23,0,0,27,0,0,171,0,0,2458,0,0,2110,0,0,122,0,0,5,0,0,23,0,0,27,0,0,171,0,0,2458,0,0,2110,0,0,122,0,0,5,0,0,23,0,0,27,0,0,171,0,0,2452,0,0,2105,0,0,122,0,0,5,0,0,22,0,0,27,0,0,171,0,0,2446,0,0,2099,0,0,122,0,0,5,0,0,22,0,0,27,0,0,171,0,496,2419,0.20499999999999999,432,2078,0.20789999999999997,18,120,0.14999999999999999,0,5,0,4,21,0.1905,8,27,0.29630000000000001,34,168,0.2024,0,2396,0,0,2061,0,0,118,0,0,5,0,0,21,0,0,26,0,0,165,0,0,2393,0,0,2058,0,0,118,0,0,5,0,0,21,0,0,26,0,0,165,0
29115000022,80,65,80,0.8125,60,75,0.80000000000000004,0,0,,0,0,,0,0,,0,0,,5,5,1,32,79,0.40510000000000002,31,74,0.41889999999999999,0,0,,0,0,,0,0,,0,0,,1,5,0.20000000000000001,0,79,0,0,74,0,0,0,,0,0,,0,0,,0,0,,0,5,0,0,79,0,0,74,0,0,0,,0,0,,0,0,,0,0,,0,5,0,0,79,0,0,74,0,0,0,,0,0,,0,0,,0,0,,0,5,0,0,79,0,0,74,0,0,0,,0,0,,0,0,,0,0,,0,5,0,0,79,0,0,74,0,0,0,,0,0,,0,0,,0,0,,0,5,0,16,79,0.20249999999999999,16,74,0.2162,0,0,,0,0,,0,0,,0,0,,0,5,0,0,78,0,0,73,0,0,0,,0,0,,0,0,,0,0,,0,5,0,0,78,0,0,73,0,0,0,,0,0,,0,0,,0,0,,0,5,0
29095K16463,367,302,366,0.82510000000000017,257,311,0.82639999999999991,5,7,0.71429999999999993,4,5,0.80000000000000004,4,4,1,4,5,0.80000000000000004,28,34,0.8234999999999999,159,338,0.47039999999999998,133,288,0.46180000000000004,1,7,0.1429,3,5,0.59999999999999998,1,3,0.33329999999999999,4,4,1,17,31,0.5484,0,333,0,0,286,0,0,7,0,0,5,0,0,3,0,0,4,0,0,28,0,0,333,0,0,286,0,0,7,0,0,5,0,0,3,0,0,4,0,0,28,0,0,333,0,0,286,0,0,7,0,0,5,0,0,3,0,0,4,0,0,28,0,0,328,0,0,282,0,0,7,0,0,5,0,0,3,0,0,4,0,0,27,0,0,328,0,0,282,0,0,7,0,0,5,0,0,3,0,0,4,0,0,27,0,156,322,0.48450000000000004,134,277,0.48380000000000001,3,6,0.5,2,5,0.40000000000000002,1,3,0.33329999999999999,3,4,0.75,13,27,0.48149999999999993,0,315,0,0,271,0,0,6,0,0,5,0,0,2,0,0,4,0,0,27,0,0,315,0,0,271,0,0,6,0,0,5,0,0,2,0,0,4,0,0,27,0
29099000036,473,366,470,0.77870000000000006,329,421,0.78150000000000008,6,6,1,0,0,,1,1,1,0,0,,30,42,0.71429999999999993,125,457,0.27350000000000002,118,408,0.28920000000000001,1,6,0.16669999999999999,0,0,,0,1,0,0,0,,6,42,0.1429,0,454,0,0,405,0,0,6,0,0,0,,0,1,0,0,0,,0,42,0,0,454,0,0,405,0,0,6,0,0,0,,0,1,0,0,0,,0,42,0,0,454,0,0,405,0,0,6,0,0,0,,0,1,0,0,0,,0,42,0,0,454,0,0,405,0,0,6,0,0,0,,0,1,0,0,0,,0,42,0,0,454,0,0,405,0,0,6,0,0,0,,0,1,0,0,0,,0,42,0,98,452,0.21680000000000002,88,403,0.21840000000000001,1,6,0.16669999999999999,0,0,,0,1,0,0,0,,9,42,0.21429999999999999,0,446,0,0,397,0,0,6,0,0,0,,0,1,0,0,0,,0,42,0,0,444,0,0,395,0,0,6,0,0,0,,0,1,0,0,0,,0,42,0
29175000003,498,372,497,0.74849999999999994,337,453,0.74390000000000001,2,4,0.5,0,0,,0,0,,0,0,,33,40,0.82499999999999996,149,482,0.30910000000000004,138,439,0.31439999999999996,1,4,0.25,0,0,,0,0,,0,0,,10,39,0.25639999999999996,0,482,0,0,439,0,0,4,0,0,0,,0,0,,0,0,,0,39,0,0,481,0,0,438,0,0,4,0,0,0,,0,0,,0,0,,0,39,0,0,481,0,0,438,0,0,4,0,0,0,,0,0,,0,0,,0,39,0,0,480,0,0,437,0,0,4,0,0,0,,0,0,,0,0,,0,39,0,0,480,0,0,437,0,0,4,0,0,0,,0,0,,0,0,,0,39,0,93,474,0.19619999999999999,89,434,0.20509999999999998,2,4,0.5,0,0,,0,0,,0,0,,2,36,0.055600000000000004,0,467,0,0,427,0,0,4,0,0,0,,0,0,,0,0,,0,36,0,0,466,0,0,426,0,0,4,0,0,0,,0,0,,0,0,,0,36,0
29177000006,701,534,697,0.7661,480,627,0.76560000000000006,8,11,0.72729999999999984,0,1,0,9,9,1,1,2,0.5,36,47,0.7659999999999999,208,677,0.30720000000000003,191,611,0.31260000000000004,0,10,0,0,1,0,4,8,0.5,0,2,0,13,45,0.28889999999999999,0,676,0,0,610,0,0,10,0,0,1,0,0,8,0,0,2,0,0,45,0,0,674,0,0,609,0,0,10,0,0,1,0,0,8,0,0,2,0,0,44,0,0,674,0,0,609,0,0,10,0,0,1,0,0,8,0,0,2,0,0,44,0,0,673,0,0,608,0,0,10,0,0,1,0,0,8,0,0,2,0,0,44,0,0,673,0,0,608,0,0,10,0,0,1,0,0,8,0,0,2,0,0,44,0,132,668,0.19759999999999997,124,604,0.20529999999999998,0,10,0,0,1,0,3,8,0.375,0,2,0,5,43,0.11629999999999999,0,663,0,0,599,0,0,10,0,0,1,0,0,8,0,0,2,0,0,43,0,0,662,0,0,598,0,0,10,0,0,1,0,0,8,0,0,2,0,0,43,0
291890AP040,776,530,770,0.68830000000000002,447,651,0.68659999999999999,15,19,0.78950000000000009,4,8,0.5,2,7,0.28570000000000001,6,6,1,56,79,0.70890000000000009,206,748,0.27539999999999998,174,635,0.27399999999999997,8,19,0.42110000000000003,1,8,0.125,0,7,0,3,6,0.5,20,73,0.27399999999999997,0,746,0,0,634,0,0,19,0,0,8,0,0,7,0,0,6,0,0,72,0,0,744,0,0,632,0,0,19,0,0,8,0,0,7,0,0,6,0,0,72,0,0,744,0,0,632,0,0,19,0,0,8,0,0,7,0,0,6,0,0,72,0,0,742,0,0,630,0,0,19,0,0,8,0,0,7,0,0,6,0,0,72,0,0,741,0,0,629,0,0,19,0,0,8,0,0,7,0,0,6,0,0,72,0,192,738,0.26019999999999999,169,626,0.27000000000000002,7,19,0.36839999999999995,1,8,0.125,1,7,0.1429,2,6,0.33329999999999999,12,72,0.16669999999999999,0,732,0,0,621,0,0,19,0,0,7,0,0,7,0,0,6,0,0,72,0,0,732,0,0,621,0,0,19,0,0,7,0,0,7,0,0,6,0,0,72,0
29189BON003,475,407,474,0.85860000000000003,325,384,0.84640000000000004,14,15,0.93330000000000002,1,1,1,0,1,0,1,1,1,66,72,0.91669999999999996,187,466,0.40129999999999999,141,378,0.37299999999999994,14,15,0.93330000000000002,0,1,0,0,1,0,1,1,1,31,70,0.44290000000000002,0,464,0,0,377,0,0,15,0,0,1,0,0,1,0,0,1,0,0,69,0,0,464,0,0,377,0,0,15,0,0,1,0,0,1,0,0,1,0,0,69,0,0,464,0,0,377,0,0,15,0,0,1,0,0,1,0,0,1,0,0,69,0,0,464,0,0,377,0,0,15,0,0,1,0,0,1,0,0,1,0,0,69,0,0,464,0,0,377,0,0,15,0,0,1,0,0,1,0,0,1,0,0,69,0,117,461,0.25380000000000003,80,374,0.21390000000000003,11,15,0.73330000000000006,0,1,0,0,1,0,0,1,0,26,69,0.37679999999999997,0,458,0,0,371,0,0,15,0,0,1,0,0,1,0,0,1,0,0,69,0,0,458,0,0,371,0,0,15,0,0,1,0,0,1,0,0,1,0,0,69,0
29189BON009,1787,1544,1781,0.8669,1281,1479,0.86609999999999998,21,24,0.875,24,27,0.88889999999999991,13,18,0.72219999999999995,22,25,0.88000000000000012,183,208,0.8797999999999998,820,1756,0.46699999999999997,687,1458,0.47119999999999995,7,24,0.29169999999999996,18,27,0.66669999999999996,8,18,0.44440000000000002,12,25,0.47999999999999998,88,204,0.43140000000000001,0,1752,0,0,1455,0,0,24,0,0,27,0,0,18,0,0,25,0,0,203,0,0,1752,0,0,1455,0,0,24,0,0,27,0,0,18,0,0,25,0,0,203,0,0,1752,0,0,1455,0,0,24,0,0,27,0,0,18,0,0,25,0,0,203,0,0,1749,0,0,1453,0,0,24,0,0,27,0,0,17,0,0,25,0,0,203,0,0,1749,0,0,1453,0,0,24,0,0,27,0,0,17,0,0,25,0,0,203,0,635,1728,0.36749999999999999,523,1437,0.36399999999999999,9,24,0.375,11,27,0.40739999999999998,4,17,0.23530000000000001,8,25,0.32000000000000001,80,198,0.40400000000000003,0,1717,0,0,1430,0,0,24,0,0,27,0,0,16,0,0,25,0,0,195,0,0,1716,0,0,1429,0,0,24,0,0,27,0,0,16,0,0,25,0,0,195,0
29189CHE009,719,587,718,0.81750000000000012,482,580,0.83099999999999985,17,19,0.89469999999999994,4,5,0.80000000000000004,30,42,0.71429999999999993,9,17,0.52939999999999998,45,55,0.81820000000000004,230,703,0.32719999999999999,194,566,0.34279999999999999,4,18,0.22220000000000001,1,5,0.20000000000000001,13,42,0.3095,5,17,0.29410000000000003,13,55,0.2364,0,699,0,0,562,0,0,18,0,0,5,0,0,42,0,0,17,0,0,55,0,0,698,0,0,561,0,0,18,0,0,5,0,0,42,0,0,17,0,0,55,0,0,698,0,0,561,0,0,18,0,0,5,0,0,42,0,0,17,0,0,55,0,0,697,0,0,560,0,0,18,0,0,5,0,0,42,0,0,17,0,0,55,0,0,697,0,0,560,0,0,18,0,0,5,0,0,42,0,0,17,0,0,55,0,153,691,0.22139999999999999,124,554,0.22380000000000005,5,18,0.27779999999999999,2,5,0.40000000000000002,10,42,0.23809999999999998,2,17,0.1176,10,55,0.18180000000000002,0,687,0,0,552,0,0,16,0,0,5,0,0,42,0,0,17,0,0,55,0,0,686,0,0,552,0,0,16,0,0,5,0,0,41,0,0,17,0,0,55,0
29189CHE021,187,155,187,0.82889999999999997,125,153,0.81699999999999995,2,2,1,0,0,,6,6,1,5,7,0.71429999999999993,17,19,0.89469999999999994,46,179,0.25700000000000001,40,146,0.27399999999999997,2,2,1,0,0,,0,5,0,0,7,0,4,19,0.21049999999999999,0,178,0,0,145,0,0,2,0,0,0,,0,5,0,0,7,0,0,19,0,0,177,0,0,145,0,0,2,0,0,0,,0,4,0,0,7,0,0,19,0,0,177,0,0,145,0,0,2,0,0,0,,0,4,0,0,7,0,0,19,0,0,177,0,0,145,0,0,2,0,0,0,,0,4,0,0,7,0,0,19,0,0,177,0,0,145,0,0,2,0,0,0,,0,4,0,0,7,0,0,19,0,54,176,0.30680000000000002,43,144,0.29860000000000003,2,2,1,0,0,,1,4,0.25,0,7,0,8,19,0.42110000000000003,0,175,0,0,143,0,0,2,0,0,0,,0,4,0,0,7,0,0,19,0,0,175,0,0,143,0,0,2,0,0,0,,0,4,0,0,7,0,0,19,0
29189CLA011,930,807,929,0.86870000000000014,532,611,0.87070000000000003,14,17,0.8234999999999999,16,16,1,38,41,0.92679999999999985,31,36,0.86110000000000009,176,208,0.84619999999999995,484,908,0.53300000000000003,330,599,0.55089999999999995,10,17,0.58820000000000006,8,15,0.5333,15,40,0.375,14,33,0.42420000000000002,107,204,0.52449999999999997,0,905,0,0,596,0,0,17,0,0,15,0,0,40,0,0,33,0,0,204,0,0,904,0,0,595,0,0,17,0,0,15,0,0,40,0,0,33,0,0,204,0,0,904,0,0,595,0,0,17,0,0,15,0,0,40,0,0,33,0,0,204,0,0,902,0,0,594,0,0,17,0,0,14,0,0,40,0,0,33,0,0,204,0,0,900,0,0,593,0,0,17,0,0,14,0,0,39,0,0,33,0,0,204,0,403,889,0.45329999999999993,268,586,0.45730000000000004,8,17,0.47060000000000002,4,14,0.28570000000000001,13,39,0.33329999999999999,12,30,0.40000000000000002,98,203,0.48280000000000001,0,885,0,0,585,0,0,17,0,0,14,0,0,37,0,0,30,0,0,202,0,0,884,0,0,584,0,0,17,0,0,14,0,0,37,0,0,30,0,0,202,0
291890CC025,602,468,600,0.78000000000000003,331,412,0.80340000000000011,7,10,0.69999999999999996,9,12,0.75,26,42,0.61899999999999999,27,40,0.67500000000000004,68,84,0.80950000000000011,233,573,0.40660000000000007,163,389,0.41899999999999993,2,10,0.20000000000000001,8,12,0.66669999999999996,10,42,0.23809999999999998,10,36,0.27779999999999999,40,84,0.47619999999999996,0,569,0,0,385,0,0,10,0,0,12,0,0,42,0,0,36,0,0,84,0,0,568,0,0,385,0,0,10,0,0,12,0,0,41,0,0,36,0,0,84,0,0,568,0,0,385,0,0,10,0,0,12,0,0,41,0,0,36,0,0,84,0,0,564,0,0,383,0,0,10,0,0,12,0,0,41,0,0,34,0,0,84,0,0,563,0,0,382,0,0,10,0,0,12,0,0,41,0,0,34,0,0,84,0,154,557,0.27649999999999997,106,377,0.28120000000000001,3,10,0.29999999999999999,5,12,0.41669999999999996,3,41,0.073200000000000001,7,33,0.21210000000000001,30,84,0.35710000000000003,0,547,0,0,370,0,0,10,0,0,12,0,0,41,0,0,32,0,0,82,0,0,546,0,0,370,0,0,10,0,0,12,0,0,40,0,0,32,0,0,82,0
29189HAD004,1025,564,1025,0.55020000000000002,242,474,0.51049999999999995,31,55,0.56359999999999999,19,32,0.59379999999999999,125,215,0.58140000000000003,31,51,0.6077999999999999,116,198,0.58589999999999998,71,585,0.12139999999999999,38,289,0.13150000000000001,3,29,0.10340000000000001,2,20,0.10000000000000001,9,110,0.081799999999999998,2,30,0.066700000000000009,17,107,0.15889999999999999,0,580,0,0,286,0,0,29,0,0,20,0,0,109,0,0,30,0,0,106,0,0,575,0,0,284,0,0,28,0,0,20,0,0,109,0,0,30,0,0,104,0,0,575,0,0,284,0,0,28,0,0,20,0,0,109,0,0,30,0,0,104,0,0,559,0,0,280,0,0,28,0,0,20,0,0,103,0,0,30,0,0,98,0,0,558,0,0,280,0,0,27,0,0,20,0,0,103,0,0,30,0,0,98,0,117,555,0.21080000000000002,64,279,0.22939999999999999,5,27,0.18519999999999998,2,20,0.10000000000000001,20,102,0.1961,8,30,0.26669999999999999,18,97,0.18559999999999999,0,505,0,0,255,0,0,23,0,0,18,0,0,89,0,0,26,0,0,94,0,0,493,0,0,248,0,0,22,0,0,18,0,0,87,0,0,25,0,0,93,0
29121000013,1205,916,1199,0.76400000000000001,856,1098,0.77960000000000007,8,14,0.57140000000000002,0,2,0,1,6,0.16669999999999999,2,4,0.5,49,75,0.65329999999999999,411,1183,0.34739999999999993,382,1082,0.35299999999999998,4,14,0.28570000000000001,0,2,0,1,6,0.16669999999999999,2,4,0.5,22,75,0.29330000000000001,0,1179,0,0,1078,0,0,14,0,0,2,0,0,6,0,0,4,0,0,75,0,0,1179,0,0,1078,0,0,14,0,0,2,0,0,6,0,0,4,0,0,75,0,0,1179,0,0,1078,0,0,14,0,0,2,0,0,6,0,0,4,0,0,75,0,0,1176,0,0,1075,0,0,14,0,0,2,0,0,6,0,0,4,0,0,75,0,0,1174,0,0,1073,0,0,14,0,0,2,0,0,6,0,0,4,0,0,75,0,347,1168,0.29710000000000003,314,1067,0.29430000000000001,5,14,0.35710000000000003,0,2,0,0,6,0,2,4,0.5,26,75,0.34670000000000001,0,1166,0,0,1065,0,0,14,0,0,2,0,0,6,0,0,4,0,0,75,0,0,1166,0,0,1065,0,0,14,0,0,2,0,0,6,0,0,4,0,0,75,0
29157000007,186,161,186,0.86560000000000004,139,163,0.8528,0,0,,1,1,1,0,0,,0,0,,21,22,0.95450000000000002,96,182,0.52750000000000008,82,159,0.51570000000000005,0,0,,1,1,1,0,0,,0,0,,13,22,0.59089999999999998,0,182,0,0,159,0,0,0,,0,1,0,0,0,,0,0,,0,22,0,0,182,0,0,159,0,0,0,,0,1,0,0,0,,0,0,,0,22,0,0,182,0,0,159,0,0,0,,0,1,0,0,0,,0,0,,0,22,0,0,182,0,0,159,0,0,0,,0,1,0,0,0,,0,0,,0,22,0,0,182,0,0,159,0,0,0,,0,1,0,0,0,,0,0,,0,22,0,33,178,0.18539999999999998,29,157,0.1847,0,0,,1,1,1,0,0,,0,0,,3,20,0.14999999999999999,0,178,0,0,157,0,0,0,,0,1,0,0,0,,0,0,,0,20,0,0,178,0,0,157,0,0,0,,0,1,0,0,0,,0,0,,0,20,0
29183000145,1569,1296,1566,0.8276,1079,1298,0.83129999999999993,35,43,0.81400000000000006,6,12,0.5,17,24,0.70830000000000004,14,20,0.69999999999999996,145,169,0.85799999999999998,525,1526,0.34399999999999997,441,1263,0.34920000000000001,10,41,0.24390000000000001,5,12,0.41669999999999996,3,24,0.125,5,20,0.25,61,166,0.36749999999999999,0,1520,0,0,1259,0,0,40,0,0,12,0,0,24,0,0,20,0,0,165,0,0,1518,0,0,1258,0,0,39,0,0,12,0,0,24,0,0,20,0,0,165,0,0,1518,0,0,1258,0,0,39,0,0,12,0,0,24,0,0,20,0,0,165,0,0,1515,0,0,1256,0,0,38,0,0,12,0,0,24,0,0,20,0,0,165,0,0,1515,0,0,1256,0,0,38,0,0,12,0,0,24,0,0,20,0,0,165,0,456,1508,0.3024,378,1250,0.3024,11,38,0.28949999999999998,5,12,0.41669999999999996,2,24,0.083299999999999999,6,20,0.29999999999999999,54,164,0.32930000000000004,0,1498,0,0,1245,0,0,38,0,0,11,0,0,23,0,0,20,0,0,161,0,0,1497,0,0,1244,0,0,38,0,0,11,0,0,23,0,0,20,0,0,161,0
29183000219,1783,1514,1773,0.85389999999999999,1277,1482,0.86170000000000013,23,32,0.71879999999999999,7,9,0.77780000000000005,13,24,0.54169999999999996,28,35,0.80000000000000004,166,191,0.86909999999999987,474,1728,0.27429999999999999,406,1447,0.28060000000000002,10,31,0.32260000000000005,5,9,0.55559999999999998,0,22,0,11,34,0.32350000000000001,42,185,0.22700000000000001,0,1712,0,0,1438,0,0,31,0,0,9,0,0,20,0,0,34,0,0,180,0,0,1708,0,0,1436,0,0,31,0,0,9,0,0,19,0,0,33,0,0,180,0,0,1708,0,0,1436,0,0,31,0,0,9,0,0,19,0,0,33,0,0,180,0,0,1701,0,0,1433,0,0,29,0,0,9,0,0,17,0,0,33,0,0,180,0,0,1700,0,0,1432,0,0,29,0,0,9,0,0,17,0,0,33,0,0,180,0,434,1685,0.2576,369,1421,0.25969999999999999,12,29,0.4138,4,9,0.44440000000000002,4,17,0.23530000000000001,6,32,0.1875,39,177,0.22030000000000002,0,1662,0,0,1402,0,0,28,0,0,9,0,0,14,0,0,32,0,0,177,0,0,1658,0,0,1400,0,0,28,0,0,9,0,0,13,0,0,32,0,0,176,0
29183000234,1516,1292,1513,0.85389999999999999,1119,1303,0.8587999999999999,20,23,0.86960000000000015,7,7,1,12,16,0.75,12,16,0.75,122,148,0.82429999999999981,500,1486,0.33649999999999997,445,1283,0.3468,8,20,0.40000000000000002,2,7,0.28570000000000001,1,16,0.0625,1,16,0.0625,43,144,0.29860000000000003,0,1479,0,0,1278,0,0,20,0,0,7,0,0,16,0,0,16,0,0,142,0,0,1476,0,0,1275,0,0,20,0,0,7,0,0,16,0,0,16,0,0,142,0,0,1476,0,0,1275,0,0,20,0,0,7,0,0,16,0,0,16,0,0,142,0,0,1474,0,0,1275,0,0,20,0,0,7,0,0,15,0,0,16,0,0,141,0,0,1473,0,0,1274,0,0,20,0,0,7,0,0,15,0,0,16,0,0,141,0,369,1462,0.25240000000000001,322,1269,0.25369999999999998,6,20,0.29999999999999999,3,7,0.42859999999999998,1,14,0.071400000000000005,2,16,0.125,35,136,0.25739999999999996,0,1454,0,0,1264,0,0,20,0,0,7,0,0,14,0,0,16,0,0,133,0,0,1451,0,0,1261,0,0,20,0,0,7,0,0,14,0,0,16,0,0,133,0
29189CH1605,817,704,816,0.86270000000000002,465,525,0.88570000000000015,17,22,0.77270000000000016,2,2,1,128,162,0.79010000000000002,11,15,0.73330000000000006,81,90,0.90000000000000002,311,783,0.3972,233,512,0.4551,5,19,0.26319999999999999,1,2,0.5,31,149,0.20810000000000001,3,14,0.21429999999999999,38,87,0.43680000000000002,0,779,0,0,511,0,0,18,0,0,2,0,0,147,0,0,14,0,0,87,0,0,777,0,0,509,0,0,18,0,0,2,0,0,147,0,0,14,0,0,87,0,0,777,0,0,509,0,0,18,0,0,2,0,0,147,0,0,14,0,0,87,0,0,773,0,0,507,0,0,18,0,0,2,0,0,145,0,0,14,0,0,87,0,0,771,0,0,506,0,0,18,0,0,2,0,0,144,0,0,14,0,0,87,0,219,749,0.29239999999999999,147,495,0.29699999999999999,5,17,0.29410000000000003,1,2,0.5,35,134,0.26119999999999999,3,14,0.21429999999999999,28,87,0.32179999999999997,0,738,0,0,490,0,0,17,0,0,2,0,0,130,0,0,13,0,0,86,0,0,737,0,0,489,0,0,17,0,0,2,0,0,130,0,0,13,0,0,86,0
